telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Antenna Failure,est Procedures for Antennas,Document,est Procedures for Antennas is a document published by IEEE that contains procedures related to antennas.,chunk-f8608122158cb2e6e740f18a9a56219b,../3GPP-trunked/Rel-19/38_series/38101-5-j00.mdNone,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,3 Definitions)##,Reference,,chunk-f8608122158cb2e6e740f18a9a56219b,../3GPP-trunked/Rel-19/38_series/38101-5-j00.mdNone,1.0
Antenna Failure,est Procedures for Antennas,Document,est Procedures for Antennas is a document published by IEEE that contains procedures related to antennas.,chunk-f8608122158cb2e6e740f18a9a56219b,../3GPP-trunked/Rel-19/38_series/38101-5-j00.mdNone,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,3 Definitions)##,Reference,,chunk-f8608122158cb2e6e740f18a9a56219b,../3GPP-trunked/Rel-19/38_series/38101-5-j00.mdNone,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","For BS type 1-C, the requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver with a full complement of transceivers for the configuration in normal operating conditions. If any external apparatus such as an amplifier, a filter or the combination of such devices is used, requirements apply at the far end antenna connector (port B).",Definition,"[""normal operating conditions""]",chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","For BS type 1-C, the requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver with a full complement of transceivers for the configuration in normal operating conditions. If any external apparatus such as an amplifier, a filter or the combination of such devices is used, requirements apply at the far end antenna connector (port B).",Definition,"[""normal operating conditions""]",chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,normal operating conditions,Terminology,,"For BS type 1-C, the requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver with a full complement of transceivers for the configuration in normal operating conditions. If any external apparatus such as an amplifier, a filter or the combination of such devices is used, requirements apply at the far end antenna connector (port B).",Condition,,chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,HAPS BS class,Concept,"HAPS BS class is defined for BS type 1-C and 1-H and refers to Wide Area BS class unless otherwise stated, which is specified in clause 4.3.","HAPS BS class is defined as the Wide Area BS class specified in clause 4.3, unless otherwise stated",Condition,,chunk-3f16efe1f3d8b0a92021d26db5074eef,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.3,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,normal operating conditions,Terminology,,"For BS type 1-C, the requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver with a full complement of transceivers for the configuration in normal operating conditions. If any external apparatus such as an amplifier, a filter or the combination of such devices is used, requirements apply at the far end antenna connector (port B).",Condition,,chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1,1.0
Antenna Failure,BS type 1-C,Technology,"BS type 1-C is a base station configuration where requirements are applied at the BS antenna connector (port A) for a single transmitter or receiver, or at the full complement of transceivers under normal operating conditions. If external apparatus such as amplifiers, filters, or their combination are used, the requirements apply at the far end antenna connector (port B).<SEP>BS type 1-C is a base station type in Japan whose emission limits may apply to the sum of emission power over all antenna connectors for Band n41 and Band n90 operations.",chunk-07f807123a347fd4aff6989a554b6bed<SEP>chunk-6a9155c687b93ecbea681139292bc065,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38104-j00.md4.5,HAPS BS class,Concept,"HAPS BS class is defined for BS type 1-C and 1-H and refers to Wide Area BS class unless otherwise stated, which is specified in clause 4.3.","HAPS BS class is defined as the Wide Area BS class specified in clause 4.3, unless otherwise stated",Condition,,chunk-3f16efe1f3d8b0a92021d26db5074eef,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.3,1.0
Antenna Failure,RIB,Technology,A RIB (Radio Interface Board) is a component in BS type 1-O that interfaces with the antenna system and supports either single-band or multi-band operation.,chunk-17538c1a8a5914c4fdc81fd9b948b973,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.8,Repeate,Concept,"Repeate is a procedure defined in section 4.3 of the document, intended to be applied for the purpose of repeating a specific operation or process. It is associated with the RIB (Resource Information Base) and may involve data or signal retransmission.",The Repeate procedure utilizes the RIB for managing or accessing resource information during its execution.)##,use,,chunk-821d2854d61354c62eac2fe7a968089f,../3GPP-trunked/Rel-19/38_series/38106-j00.md4.3,1.0
Antenna Failure,RIB,Technology,A RIB (Radio Interface Board) is a component in BS type 1-O that interfaces with the antenna system and supports either single-band or multi-band operation.,chunk-17538c1a8a5914c4fdc81fd9b948b973,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.8,Transmit configurations,Concept,"Transmit configurations refer to the setup and specifications for signal transmission in Type 1-H, defined in section 4.5.2.1, and are evaluated at the transceiver array boundary at the TAB connector(s) under normal operating conditions.",Transmit,measure at,,chunk-a87d279fcdef096f9a683fd2dc284e99,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.5.1,1.0
Antenna Failure,RIB,Technology,A RIB (Radio Interface Board) is a component in BS type 1-O that interfaces with the antenna system and supports either single-band or multi-band operation.,chunk-17538c1a8a5914c4fdc81fd9b948b973,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.8,Repeate,Concept,"Repeate is a procedure defined in section 4.3 of the document, intended to be applied for the purpose of repeating a specific operation or process. It is associated with the RIB (Resource Information Base) and may involve data or signal retransmission.",The Repeate procedure utilizes the RIB for managing or accessing resource information during its execution.)##,use,,chunk-821d2854d61354c62eac2fe7a968089f,../3GPP-trunked/Rel-19/38_series/38106-j00.md4.3,1.0
Antenna Failure,RIB,Technology,A RIB (Radio Interface Board) is a component in BS type 1-O that interfaces with the antenna system and supports either single-band or multi-band operation.,chunk-17538c1a8a5914c4fdc81fd9b948b973,../3GPP-trunked/Rel-19/38_series/38104-j00.md4.8,Transmit configurations,Concept,"Transmit configurations refer to the setup and specifications for signal transmission in Type 1-H, defined in section 4.5.2.1, and are evaluated at the transceiver array boundary at the TAB connector(s) under normal operating conditions.",Transmit,measure at,,chunk-a87d279fcdef096f9a683fd2dc284e99,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.5.1,1.0
Antenna Failure,RF repeater type 1-C,Technology,"RF repeater type 1-C is a repeater operating at FR1 with a requirement set consisting only of conducted requirements defined at individual antenna connectors.<SEP>RF repeater type 1-C is a specific type of repeater used in downlink configurations, associated with the definition of downlink repeater classes including Wide Area, Medium Range, and Local Area repeaters.<SEP>RF repeater type 1-C is a specific type of repeater used in uplink and downlink configurations, and it is associated with uplink and downlink repeater classes as defined in the specification.",chunk-1ea94a35ecb3242db3ad99e82d5a4994<SEP>chunk-b8966f841bc5837b85972e0186e32b85<SEP>chunk-715b83bdca3971efd19eef0299f2df4c,../3GPP-trunked/Rel-19/38_series/38106-j00.mdNone<SEP>../3GPP-trunked/Rel-19/38_series/38106-j00.md4.3.1<SEP>../3GPP-trunked/Rel-19/38_series/38106-j00.md4.3.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.",RF repeater type 1-C has conducted requirements only and requires compliance to the present document for conformance.,Definition,"[""TS 38.106""]",chunk-71896e9730b13273dbd75e5ac0504db0,../3GPP-trunked/Rel-19/38_series/38115-1-j00.mdNone,1.0
